u,g,r,i,z,class,z1,zerr
18.85427,18.3548,18.25805,18.18182,17.98301,QSO,2.217654,0.0003482285
19.43158,18.24061,17.36292,16.91202,16.60703,GALAXY,0.13807,9.760685E-06
18.85445,17.15758,16.46535,16.09863,15.84828,GALAXY,0.0384599,1.299142E-05
18.47225,17.01347,16.16724,15.69868,15.39923,QSO,0.07072663,2.554494E-05
18.92812,17.66103,17.17644,16.88673,16.6925,GALAXY,0.05231678,1.21146E-05
18.75341,18.15519,18.05868,17.73764,17.7734,GALAXY,0.1014198,7.043346E-06
19.25536,18.02285,17.33478,16.90471,16.65013,GALAXY,0.08351875,1.04313E-05
18.81836,17.19553,16.34057,15.88204,15.53991,GALAXY,0.09472404,2.644018E-05
18.9892,17.69718,17.23727,16.9395,16.79575,GALAXY,0.05518204,2.64832E-05
17.50405,15.60917,14.76878,14.35838,14.04437,GALAXY,0.03522148,1.061094E-05
18.47981,16.94636,16.23199,15.9047,15.65208,GALAXY,0.03497581,1.940291E-05
18.97927,17.72438,17.02618,16.66745,16.41864,GALAXY,0.03146208,7.043229E-06
15.8145,14.81633,14.33944,14.11583,13.87842,GALAXY,0.0164275,1.048959E-05
19.28041,17.78493,17.3357,17.02807,16.87702,GALAXY,0.04200089,1.321625E-05
18.7401,17.4768,16.93342,16.60393,16.36916,GALAXY,0.04281644,9.422753E-06
19.46755,19.32234,19.10365,18.81,18.71996,QSO,1.937002,0.0004518345
17.66364,16.01954,15.12534,14.61373,14.17204,GALAXY,0.03592586,1.436064E-05
19.3814,18.15178,17.46207,17.0002,16.73619,GALAXY,0.07872328,7.79079E-06
19.34133,19.08712,18.79082,18.50732,18.53575,QSO,1.585824,0.0001473279
18.88723,17.11514,16.23774,15.80963,15.46837,GALAXY,0.1082827,2.025939E-05
18.17526,16.75424,16.15417,15.82296,15.5651,GALAXY,0.05497835,1.910376E-05
18.20375,18.21577,18.17933,17.8732,17.81721,QSO,1.900405,0.0001633757
19.54564,18.39678,17.77568,17.39413,17.29479,GALAXY,0.1444059,8.378447E-06
19.47152,18.21529,17.69078,17.46072,17.5666,GALAXY,0.03165221,3.826925E-05
18.76854,17.48412,16.8031,16.3988,16.1069,GALAXY,0.1209202,7.502495E-06
19.36292,19.02601,18.96138,18.79307,18.81835,QSO,1.529064,0.0004293706
18.93057,17.90536,17.51488,17.21724,17.08874,GALAXY,0.05673023,5.31601E-06
19.39806,18.564,17.95217,17.61636,17.43783,GALAXY,0.1724113,8.716136E-06
19.56641,18.234,17.47306,17.04874,16.79415,GALAXY,0.09092207,7.998175E-06
18.98688,17.39864,16.64778,16.28396,16.02065,GALAXY,0.0374997,2.050465E-05
19.13944,17.81334,17.15695,16.80803,16.58729,GALAXY,0.09146587,2.216123E-05
18.67502,17.15133,16.28102,15.80162,15.4549,GALAXY,0.08496954,1.543546E-05
18.92088,16.93975,16.02303,15.57268,15.22112,GALAXY,0.0427771,1.075623E-05
18.33746,17.02172,16.44367,16.1249,15.89602,GALAXY,0.05088475,2.665386E-05
19.18489,17.31726,16.43495,16.02378,15.67922,GALAXY,0.07053478,2.424859E-05
19.37411,17.92777,17.21449,16.80295,16.46789,GALAXY,0.04891034,9.949304E-06
18.51164,17.04282,16.38317,15.99589,15.74564,GALAXY,0.05442811,1.520051E-05
18.15186,16.40769,15.61815,15.23777,14.92518,GALAXY,0.03370288,8.540807E-06
19.19455,17.05267,16.09715,15.63736,15.32937,GALAXY,0.1011379,2.313049E-05
18.82254,17.34483,16.62926,16.24341,15.97624,GALAXY,0.09302258,2.109246E-05
19.18394,17.77913,17.10136,16.72317,16.44818,GALAXY,0.07652061,1.283923E-05
18.3508,16.40806,15.57097,15.15706,14.8083,GALAXY,0.04543665,1.292419E-05
17.58848,15.48272,14.51598,14.04195,13.63734,GALAXY,0.02816119,1.026566E-05
16.79322,15.49833,14.84357,14.52416,14.23113,GALAXY,0.0129607,8.543886E-06
18.67393,17.26581,16.4538,15.91101,15.63416,GALAXY,0.11672,5.125413E-05
19.28515,18.62316,18.40377,18.27339,18.1449,QSO,0.6639673,4.286821E-05
18.76105,16.99209,16.15569,15.76089,15.45659,GALAXY,0.04267931,2.20218E-05
19.51291,17.56159,16.55912,16.0897,15.74829,GALAXY,0.08747467,1.213182E-05
19.02888,17.96113,17.32994,16.90245,16.70863,GALAXY,0.1566955,8.170292E-06
18.4628,17.23659,17.39449,17.48857,17.58674,GALAXY,0,0
19.20322,17.31979,16.43184,16.02241,15.69606,GALAXY,0.07765566,1.672828E-05
19.55896,17.72237,16.86723,16.47314,16.17921,GALAXY,0.07239315,2.446567E-05
19.33728,17.83904,16.88743,16.37415,16.01076,GALAXY,0.1307145,1.292812E-05
19.44486,18.44327,17.92909,17.61698,17.38435,GALAXY,0.1033013,1.085934E-05
18.57311,17.18887,16.46915,16.06359,15.87195,GALAXY,0.05744364,1.689036E-05
19.41331,17.61916,16.87018,16.51979,16.26426,GALAXY,0.0872774,2.069996E-05
18.74194,17.59262,17.27348,17.03875,16.88737,GALAXY,0.03468119,6.505437E-06
17.68987,16.48242,15.9878,15.69152,15.47974,GALAXY,0.03684735,7.576259E-06
19.02696,17.07235,16.01522,15.54705,15.18643,GALAXY,0.1065114,1.911736E-05
18.93845,17.63964,17.06659,16.7357,16.48248,GALAXY,0.03557161,9.778085E-06
18.34377,18.20842,18.07316,17.87381,17.71762,QSO,1.945887,0.0004709446
19.28432,17.65849,16.74973,16.29584,15.97993,GALAXY,0.1024928,2.200419E-05
18.95489,17.63892,17.08053,16.68974,16.44648,GALAXY,0.05865663,6.355134E-06
19.3618,18.26464,17.79461,17.45558,17.29183,GALAXY,0.1046477,5.259196E-06
19.56492,17.80545,16.75111,16.27757,15.8978,GALAXY,0.1350128,3.200566E-05
18.47622,16.91305,16.21899,15.84667,15.67578,GALAXY,0.04622545,1.543297E-05
18.85785,17.40919,16.61041,16.15879,15.83762,GALAXY,0.1102066,1.111583E-05
18.97703,17.70245,17.06284,16.69924,16.48697,GALAXY,0.06667698,1.365574E-05
19.37495,17.52235,16.5371,16.0323,15.67057,GALAXY,0.08463878,1.532322E-05
19.42516,18.26562,17.57286,17.1883,16.99084,GALAXY,0.1297614,7.740665E-06
18.2919,17.3599,17.00826,16.74026,16.56598,GALAXY,0.0432595,6.131106E-06
17.88207,16.70037,16.25121,15.9414,15.75756,GALAXY,0.05382331,1.180296E-05
19.14139,18.19047,17.62066,17.29227,17.08356,GALAXY,0.1598595,8.819566E-06
18.16419,18.01364,17.89782,17.89606,17.43042,QSO,0.3249666,3.990794E-05
19.21628,17.23318,16.14845,15.64255,15.25374,GALAXY,0.1095828,2.319132E-05
18.19993,16.76202,16.03665,15.62828,15.30098,GALAXY,0.06551129,1.01945E-05
16.98729,15.43837,14.79023,14.41805,14.14197,GALAXY,0,0
18.69003,17.52166,17.0604,16.75489,16.56202,GALAXY,0.0527983,8.097226E-06
19.54697,19.51914,19.4851,19.21394,19.1784,QSO,1.868599,0.0002784911
19.08645,17.55724,16.77157,16.32629,16.04053,GALAXY,0.09682397,1.581238E-05
19.36624,17.29088,16.26746,15.80202,15.43078,GALAXY,0.09542289,1.844676E-05
19.12398,18.9215,18.84278,18.77318,18.6036,QSO,2.059358,0.0003204265
19.40341,17.4683,16.47877,16.06062,15.71888,GALAXY,0.1065037,2.701414E-05
19.21986,17.86207,17.27026,16.96259,16.72358,GALAXY,0.04710648,1.386984E-05
19.54762,18.05642,17.27905,16.81482,16.44094,GALAXY,0.04924702,9.36587E-06
18.95268,17.06549,16.235,15.82397,15.50989,GALAXY,0.04589208,1.242688E-05
18.52005,18.41764,18.30017,18.38806,18.44546,QSO,1.211044,0.0003020097
17.44153,16.25207,15.7601,15.50289,15.26192,GALAXY,0.01681147,1.238578E-05
19.44872,18.35554,17.8724,17.49713,17.4322,GALAXY,0.01456169,1.085175E-05
19.37144,18.11824,17.56757,17.20991,16.99069,GALAXY,0.06290048,1.210814E-05
17.92197,16.2865,15.46413,14.93538,14.6327,GALAXY,0.07318161,9.082802E-06
19.51961,17.98695,17.32612,16.97522,16.77147,GALAXY,0.03747611,9.835284E-06
19.09286,17.35851,16.44486,16.02226,15.71041,GALAXY,0.1033009,2.802954E-05
18.31035,16.81902,16.06346,15.61638,15.3034,GALAXY,0.1016733,7.695029E-06
18.91131,17.83756,17.38752,17.10268,16.91725,GALAXY,0.03709101,7.259109E-06
19.34839,18.13029,17.49635,17.13841,16.96533,GALAXY,0.1407437,1.201047E-05
18.46074,16.96869,16.25092,15.87207,15.58331,GALAXY,0.0523822,1.078286E-05
19.4565,17.93376,17.04036,16.59064,16.25163,GALAXY,0.09483025,1.302434E-05
19.37895,18.95481,18.47273,18.28693,17.89683,QSO,0.2695801,2.190672E-05
19.5642,17.47559,16.39496,15.8919,15.51225,GALAXY,0.09814571,1.417696E-05
19.33482,19.36298,19.14191,19.12614,19.15471,QSO,1.381201,0.0005764812
18.78101,17.44311,16.85611,16.50584,16.28974,GALAXY,0.04191901,8.173376E-06
17.63166,15.93833,15.02045,14.52572,14.14733,GALAXY,0.0296379,2.098496E-05
19.27931,17.99359,17.37218,17.01414,16.74207,GALAXY,0.0975666,7.077062E-06
19.34842,17.88762,17.1195,16.70159,16.41626,GALAXY,0.08424393,1.09292E-05
19.27334,17.52113,16.55879,16.10346,15.75171,GALAXY,0.1062811,2.023047E-05
19.01959,16.94479,15.95466,15.49156,15.14865,GALAXY,0.09806178,1.793045E-05
18.0887,17.07021,16.69615,16.44547,16.22569,GALAXY,0.03332128,5.56958E-06
18.78643,17.65216,17.20503,16.97041,16.76577,GALAXY,0.03012599,8.966522E-06
19.18207,17.34674,16.42828,15.96348,15.64397,GALAXY,0.08835842,2.847822E-05
19.58872,18.1886,17.32324,16.93052,16.59046,GALAXY,0.1388373,2.783229E-05
18.5014,16.93821,16.18652,15.8223,15.5494,GALAXY,0.04770765,1.725628E-05
19.29349,18.43337,18.19454,17.81293,17.78123,GALAXY,0.07991222,5.949491E-06
19.4764,18.17231,17.74961,17.48517,17.33728,GALAXY,0.07119932,8.552605E-06
19.28296,17.66187,16.7951,16.32473,15.95484,GALAXY,0.05619747,6.642414E-06
18.05337,16.91835,16.55962,16.35206,16.22309,GALAXY,0.02538615,8.424412E-06
17.11588,16.89544,16.81281,16.58767,16.57042,QSO,1.736629,0.0001866424
19.27411,18.00615,17.2783,16.89415,16.64056,GALAXY,0.07426783,8.86907E-06
19.34299,17.85607,16.89184,16.44307,16.09902,GALAXY,0.1571662,1.887135E-05
19.54783,17.49926,16.58812,16.11229,15.75182,GALAXY,0.1053092,1.239961E-05
17.96732,16.22421,15.39693,14.96813,14.65562,GALAXY,0.03064498,1.258101E-05
18.50992,17.00727,16.28859,15.85592,15.57816,GALAXY,0.09798356,9.491699E-06
18.87157,16.92945,15.80403,15.3284,14.92903,GALAXY,0.1309349,2.116917E-05
19.24108,17.88713,17.0962,16.67936,16.39692,GALAXY,0.09927173,1.02253E-05
18.67011,16.96491,16.0445,15.60815,15.24577,GALAXY,0.0853316,2.239646E-05
19.20446,17.87659,17.2081,16.8423,16.53291,GALAXY,0.07642738,1.215564E-05
18.66684,16.8914,15.93562,15.47872,15.11861,GALAXY,0.0953708,2.199896E-05
18.9885,17.55444,16.99577,16.68514,16.47851,GALAXY,0.07300255,1.332457E-05
19.15205,17.18286,16.23906,15.79483,15.44786,GALAXY,0.06976153,1.399482E-05
19.45055,18.04303,17.36694,17.00173,16.72059,GALAXY,0.09497989,9.637884E-06
19.55231,17.94566,17.17428,16.77964,16.46324,GALAXY,0.09488006,2.743035E-05
19.53134,17.97187,17.06813,16.55749,16.22706,GALAXY,0.1304903,1.343046E-05
18.05119,16.14651,15.31418,14.90589,14.59602,GALAXY,0.04831887,8.178328E-06
18.04874,17.01442,16.67688,16.52227,16.42284,GALAXY,0.01172402,4.74336E-06
19.03992,17.82425,17.04832,16.59781,16.32397,GALAXY,0.1094986,1.40559E-05
18.51412,16.62164,15.76248,15.35732,15.04218,GALAXY,0.04934818,1.476472E-05
18.81942,16.77162,15.79727,15.33789,14.97187,GALAXY,0.06554765,1.483139E-05
18.63112,17.90038,17.25318,16.79103,16.64574,QSO,0.1376014,1.74758E-05
19.02306,17.76916,17.27276,17.00503,16.78766,GALAXY,0.09840963,1.086552E-05
18.75792,16.79292,15.8217,15.41882,15.04405,GALAXY,0.0977259,1.846424E-05
19.29809,17.94462,17.22774,16.7744,16.49489,GALAXY,0.1065211,6.105999E-06
18.27558,17.09255,16.61584,16.35658,16.0802,GALAXY,0.0349141,7.023441E-06
19.45297,17.81105,17.09912,16.71317,16.45446,GALAXY,0.08548617,1.971497E-05
18.38299,18.15008,17.95058,17.95875,17.88895,QSO,0.9595406,0.0001941161
19.58664,18.32478,17.57425,17.20009,16.92356,GALAXY,0.131042,1.208979E-05
19.26796,17.42581,16.4985,16.01411,15.67132,GALAXY,0.08456705,1.970144E-05
19.20895,18.95121,18.91876,18.64706,18.61272,QSO,1.67552,0.0003618312
18.8317,17.31448,16.69102,16.35767,16.12552,GALAXY,0.04546098,2.043586E-05
19.25146,18.58628,18.44734,18.37266,18.20594,QSO,2.590786,0.0002273479
19.46419,17.5536,16.63913,16.25317,15.95071,GALAXY,0.08751512,1.551892E-05
19.59706,17.93414,16.94641,16.44776,16.05776,GALAXY,0.1311243,2.293809E-05
19.23465,18.19449,17.86833,17.59046,17.49702,GALAXY,0.1006165,6.807569E-06
18.82236,17.00844,16.14865,15.74409,15.42313,GALAXY,0.0476926,1.296388E-05
19.02923,17.74459,17.08132,16.66787,16.42843,GALAXY,0.1269456,5.822642E-06
19.57388,18.20965,17.58934,17.20699,16.92669,GALAXY,0.04869818,7.283121E-06
18.67518,16.60366,15.61487,15.17226,14.82165,GALAXY,0.07673243,1.657835E-05
18.07875,16.91371,16.50767,16.24515,16.05206,GALAXY,0.04498462,8.352294E-06
19.55566,18.03589,17.22854,16.76576,16.44053,GALAXY,0.1024493,1.424389E-05
18.50114,17.30752,16.64515,16.25951,16.01393,GALAXY,0.1046598,6.966855E-06
17.71804,16.70873,16.26492,15.90872,15.74303,GALAXY,0.07599185,6.784848E-06
18.33627,16.58882,15.72643,15.23553,14.89312,GALAXY,0.06869216,1.008592E-05
19.14462,18.29115,17.98995,17.66784,17.90451,GALAXY,0.07639457,7.240918E-06
19.2943,17.57736,16.6175,16.10247,15.72694,GALAXY,0.08664531,9.422411E-06
19.42909,17.84471,17.06453,16.66195,16.35338,GALAXY,0.1008172,9.929714E-06
18.64649,17.70339,17.33017,17.1586,17.00732,GALAXY,0.01532904,5.959274E-06
18.89904,17.39296,16.69148,16.23493,15.92544,GALAXY,0.08485615,8.402643E-06
19.52794,17.55132,16.64895,16.2333,15.89303,GALAXY,0.07071972,1.528528E-05
19.35124,17.37105,16.30463,15.8784,15.5002,GALAXY,0.133869,1.769393E-05
18.27482,17.79318,17.85262,17.68102,17.89905,QSO,0.6108809,2.314469E-05
18.90559,16.99711,16.11077,15.66596,15.35609,GALAXY,0.07066212,1.732187E-05
19.34918,18.32938,17.82458,17.4494,17.31941,GALAXY,0.1112318,7.592372E-06
18.07354,17.13876,16.82809,16.70288,16.57464,GALAXY,0.01272965,5.566172E-06
19.33009,18.1978,17.75529,17.44597,17.26527,GALAXY,0.09183337,6.128087E-06
19.52302,17.86251,16.97714,16.57541,16.22891,GALAXY,0.1233401,1.471408E-05
19.51268,17.91074,17.0549,16.60758,16.27641,GALAXY,0.1016266,1.239669E-05
18.71918,17.95429,17.32333,16.86001,16.62076,QSO,0.09489807,2.930565E-05
17.92332,15.92276,15.03013,14.59133,14.24951,GALAXY,0.0607729,1.142814E-05
18.18644,16.432,15.4995,15.00904,14.65548,GALAXY,0.08640227,1.284817E-05
19.22083,17.78689,17.05073,16.62592,16.3674,GALAXY,0.1068292,1.072191E-05
19.31326,18.15361,17.66128,17.33331,17.18592,GALAXY,0.08226695,8.011186E-06
18.60642,17.42507,17.02855,16.77643,16.64347,GALAXY,0.03320502,5.76761E-06
18.82211,17.04031,16.13679,15.64505,15.27219,GALAXY,0.03246803,1.422888E-05
19.33001,18.33127,17.73845,17.40887,17.16573,GALAXY,0.1619671,8.486155E-06
19.16334,17.25772,16.27814,15.78949,15.50229,GALAXY,0.103536,1.71701E-05
18.86013,16.92583,15.98247,15.54968,15.18572,GALAXY,0.06837893,1.475907E-05
19.22754,17.9796,17.36602,17.01143,16.73317,GALAXY,0.08434406,1.214459E-05
18.85447,17.52911,16.9863,16.63082,16.38417,GALAXY,0.0477357,7.006114E-06
16.86492,15.42674,14.6582,14.28708,13.93834,GALAXY,0.01170918,1.28907E-05
18.12366,17.76056,17.79406,17.88573,17.92184,QSO,0.6713082,0.0001381735
19.47357,17.82863,16.92326,16.40608,16.00476,GALAXY,0.06829586,9.883549E-06
18.96893,17.63409,16.88174,16.47035,16.15084,GALAXY,0.07659942,8.658734E-06
18.99259,16.92659,16.0394,15.59924,15.2842,GALAXY,0.07302615,1.862831E-05
17.24286,15.46777,14.58915,14.17306,13.86872,GALAXY,0.03993821,1.187123E-05
17.53417,16.30595,15.82171,15.56764,15.35459,GALAXY,0.0367514,9.837911E-06
16.28166,14.73868,13.96156,13.55254,13.21218,GALAXY,0.0259452,9.457449E-06
17.90855,16.54545,15.88911,15.52041,15.22386,GALAXY,0.04105823,1.113125E-05
17.51329,15.63834,14.79269,14.3791,14.06628,GALAXY,0.03523152,8.637509E-06
19.1105,17.39622,16.51661,16.10767,15.80381,GALAXY,0.08741951,1.712872E-05
18.06675,17.09942,16.7867,16.56297,16.41872,GALAXY,0.03804799,6.388286E-06
19.41638,17.69656,16.74872,16.26919,15.91197,GALAXY,0.09903851,1.837536E-05
18.94606,17.64958,16.87488,16.48054,16.19822,GALAXY,0.1351029,1.627487E-05
18.61248,18.04772,17.75946,17.53307,17.49173,QSO,1.547359,0.0002704581
19.43682,18.23951,17.61405,17.26363,17.06889,GALAXY,0.08856542,1.108306E-05
18.84748,17.7655,17.49202,17.33127,17.24443,GALAXY,0.03286457,4.34888E-06
19.36555,19.08438,19.0325,18.94845,18.77088,QSO,2.180562,0.0002783597
18.55183,18.49828,18.44178,18.20176,18.06111,QSO,1.979007,0.0001490295
19.37006,19.19489,18.8559,18.70885,18.67435,QSO,1.353143,0.0003269272
19.49689,19.3502,19.33649,19.09989,19.1665,QSO,1.852302,0.0003614981
19.32289,17.92496,17.44187,17.24977,17.13066,GALAXY,0.03238683,9.400911E-06
19.36474,18.37872,17.91475,17.55024,17.44298,GALAXY,0.09274455,7.416557E-06
19.49822,17.54099,16.53599,16.10912,15.71884,GALAXY,0.1010486,1.636988E-05
19.46596,17.52411,16.41042,15.93117,15.56486,GALAXY,0.1234251,1.826808E-05
19.46485,19.05756,18.9308,19.1002,19.05087,QSO,0.9363572,0.0003231661
19.19226,17.17974,16.25714,15.79001,15.50331,GALAXY,0.06917803,1.484701E-05
19.22264,18.93608,18.9553,18.91089,18.69718,QSO,0.3965328,5.895519E-05
19.05092,17.10201,16.15631,15.71597,15.43324,GALAXY,0.1014416,2.539199E-05
18.66579,17.86769,17.63299,17.437,17.33938,GALAXY,0.03701108,6.719255E-06
18.69154,17.76146,17.47591,17.20953,17.14075,GALAXY,0.08457571,6.310502E-06
18.58077,16.60282,15.72291,15.30616,14.96685,GALAXY,0.05221004,1.195492E-05
19.09858,17.97219,17.30184,16.94398,16.66336,GALAXY,0.111321,8.418354E-06
19.45804,17.63022,16.77415,16.33165,16.02265,GALAXY,0.08748082,1.696684E-05
18.65369,16.76307,15.81707,15.38194,15.03012,GALAXY,0.09686232,1.842536E-05
18.92822,17.379,16.5701,16.09163,15.74944,GALAXY,0.09410188,7.505947E-06
19.03218,17.05792,16.11176,15.67384,15.34201,GALAXY,0.08218557,1.621348E-05
17.63852,16.07649,15.28291,14.88295,14.53978,GALAXY,0.03976338,1.613263E-05
18.3086,16.38263,15.44801,14.99882,14.62579,GALAXY,0.03975215,9.765289E-06
19.54629,19.28931,19.11079,19.1248,18.86831,QSO,0.9384071,0.0006021357
19.57189,17.61808,16.6262,16.12998,15.7411,GALAXY,0.08315751,1.814004E-05
18.73367,17.50986,16.94318,16.64728,16.38067,GALAXY,0.03266776,1.20552E-05
19.37371,18.16648,17.43041,17.02092,16.73851,GALAXY,0.1515634,1.072478E-05
19.56526,17.89801,17.03579,16.60116,16.29368,GALAXY,0.09451088,1.785859E-05
18.90399,17.67788,17.13162,16.77776,16.52166,GALAXY,0.05215439,7.500759E-06
18.19353,16.69503,15.96713,15.50495,15.18661,GALAXY,0.07230734,9.978305E-06
19.15727,17.91531,17.2427,16.82229,16.57691,GALAXY,0.08582427,6.850714E-06
16.93851,15.96595,15.55473,15.36922,15.19277,GALAXY,0.02326964,7.428531E-06
19.23133,17.72472,16.78332,16.27904,16.12308,GALAXY,0.05941766,1.398159E-05
19.01407,17.66479,17.00619,16.62749,16.36929,GALAXY,0.05134818,8.991367E-06
18.43213,18.15326,18.29594,18.19543,18.1427,QSO,0.5129341,0.0001370383
18.29547,16.56167,15.80817,15.38503,15.08099,GALAXY,0.04944336,2.055594E-05
19.56396,18.18933,17.64388,17.26889,17.10261,GALAXY,0.1044722,7.025069E-06
18.55785,16.71517,15.83519,15.41427,15.06354,GALAXY,0.05076147,1.070729E-05
19.5837,18.30635,17.71801,17.30966,17.10081,GALAXY,0.1076781,7.125834E-06
17.32183,15.9652,15.28939,14.95012,14.66163,GALAXY,0.0361078,1.326376E-05
18.3915,16.3133,15.32827,14.90035,14.57657,GALAXY,0.08647455,2.388441E-05
19.45846,19.19133,19.09528,18.96931,19.1658,QSO,1.505199,0.0003940466
19.0336,18.11132,17.48137,17.11028,16.88988,GALAXY,0.1834098,9.986995E-06
19.41234,18.22713,17.69289,17.39161,17.22241,GALAXY,0.09578907,1.009994E-05
18.64061,16.76349,15.87965,15.48378,15.17207,GALAXY,0.08034343,1.303797E-05
19.52885,19.15614,19.01152,18.70532,18.68212,QSO,1.623438,0.0003855645
19.49457,17.52985,16.4373,15.95626,15.5564,GALAXY,0.1194056,1.884622E-05
19.30789,17.86456,17.16326,16.755,16.53463,GALAXY,0.07792646,1.141371E-05
19.33342,18.33601,17.73623,17.39448,17.16024,GALAXY,0.1708861,1.000988E-05
17.48289,16.25525,15.63894,15.28154,15.04285,GALAXY,0.07329635,1.348054E-05
19.21119,17.50322,16.69647,16.27206,15.96226,GALAXY,0.08043358,2.721918E-05
17.56967,16.37535,15.76654,15.4196,15.16323,GALAXY,0.04625023,8.555385E-06
19.07928,17.52228,16.65166,16.24893,15.95635,GALAXY,0.1177544,4.347812E-05
19.50639,19.50823,19.48637,19.16683,19.11539,QSO,1.886574,0.0003144395
19.54656,17.51698,16.49957,16.04928,15.69433,GALAXY,0.1027492,2.283312E-05
18.3448,17.42795,17.07067,16.88287,16.74097,GALAXY,0.0358752,7.981091E-06
19.29355,17.28712,16.25797,15.79384,15.43071,GALAXY,0.09536614,1.58566E-05
18.06486,16.18748,15.3244,14.90607,14.55297,GALAXY,0.05499563,1.642393E-05
19.4957,19.21589,19.14552,18.94109,18.90982,QSO,1.568038,0.0002683813
17.87199,16.31344,15.62991,15.2153,14.90141,GALAXY,0.06078318,1.556633E-05
18.01516,17.91702,17.75325,17.73984,17.83121,QSO,1.197677,0.0001809175
18.63419,16.61808,15.60171,15.14286,14.76537,GALAXY,0.0970977,2.110441E-05
19.12231,17.6859,17.14343,16.82444,16.68842,GALAXY,0.07923903,1.537403E-05
18.25493,17.12549,16.70441,16.43875,16.29645,GALAXY,0.03816232,1.294237E-05
19.10863,17.76703,17.02708,16.61367,16.27227,GALAXY,0.04122699,7.816782E-06
19.25033,19.21601,18.94872,18.94114,18.88412,QSO,1.35029,0.0004535934
17.16577,15.33963,14.5168,14.12128,13.82333,GALAXY,0.03016246,9.104859E-06
19.46988,18.34805,17.8491,17.55478,17.39178,GALAXY,0.04449315,8.213869E-06
19.25347,18.08772,17.67306,17.46422,17.39671,GALAXY,0.03429758,1.30524E-05
17.96409,16.97997,16.65586,16.47411,16.38263,GALAXY,0.03617633,7.641128E-06
19.14011,17.78315,17.11204,16.66864,16.42242,GALAXY,0.07199919,6.598257E-06
19.31014,17.51339,16.82525,16.46881,16.21675,GALAXY,0.0815399,8.470512E-06
19.17418,17.92278,17.43099,17.07265,16.91734,GALAXY,0.09077711,7.581937E-06
19.50045,18.21399,17.53261,17.16918,16.91759,GALAXY,0.04314282,8.339872E-06
19.50787,17.99435,17.08791,16.64412,16.32711,GALAXY,0.1484802,1.657723E-05
18.6694,16.74537,15.88737,15.48554,15.16851,GALAXY,0.03727895,1.003939E-05
19.08724,17.38574,16.5546,16.15796,15.88741,GALAXY,0.03160869,2.891574E-05
19.42197,17.74145,16.87932,16.45068,16.1157,GALAXY,0.07090186,2.522024E-05
19.16223,18.15881,17.70014,17.40144,17.30608,GALAXY,0.1088542,9.326607E-06
18.20069,16.77162,16.05097,15.64115,15.34812,GALAXY,0.06921703,1.194228E-05
17.77124,16.46473,15.81525,15.42592,15.16554,GALAXY,0.07819757,9.787064E-06
18.69611,18.66293,18.42236,18.42695,18.59037,QSO,1.261088,0.0002413813
19.36799,18.34169,17.82011,17.49403,17.36976,GALAXY,0.1341479,6.368783E-06
18.39563,17.35781,16.92639,16.63568,16.49572,GALAXY,0.05883541,9.595338E-06
19.51299,17.74574,16.80945,16.35688,16.01377,GALAXY,0.1069928,1.76635E-05
19.38717,17.29581,16.2774,15.80008,15.43845,GALAXY,0.08370721,1.616309E-05
19.16874,18.18484,17.57434,17.22228,17.0698,GALAXY,0.1688077,9.96519E-06
19.17971,19.05828,18.88177,18.91074,18.91219,QSO,0.9982743,0.0002996263
